id,name,date,tagline,description,minute,rating;;;
"1001408,The Wrestler,2008,Love. Pain. Glory.,""Aging wrestler Randy """"The Ram"""" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback."",109,4.05";;;
"1001409,Ma,2019,Get Home Safe,""Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own."",99,2.47";;;
"1001410,Days of Heaven,1978,Your eyes... Your ears... Your senses... will be overwhelmed.,""In 1910, a Chicago steel worker accidentally kills his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer. A love triangle, a swarm of locusts, a hellish fire�??Malick captures it all with dreamlike authenticity, creating at once a timeless American idyll and a gritty evocation of turn-of-the-century labor."",94,4.11";;;
"1001411,Clerks,1994,Just because they serve you doesn't mean they like you.,""Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives."",92,3.81";;;
"1001412,DodgeBall: A True Underdog Story,2004,Grab life by the balls.,""When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all."",92,3.17";;;
1001413,The Dictator,2012,,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,83,2.82;;;
"1001414,The Night House,2020,The truth will surface.,""Reeling from the unexpected death of her husband, Beth is left alone in the lakeside home he built for her. Soon she begins to uncover her recently deceased husband's disturbing secrets."",107,3.35";;;
1001415,Elephant,2003,An ordinary high school day. Except that it's not.,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent. The film chronicles the events surrounding a school shooting.,81,3.57;;;
1001416,Twin Peaks: The Return,2017,It is happening again.,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.,1014,4.59;;;
"1001417,Rye Lane,2023,,""Two twenty-somethings, both reeling from bad break-ups, connect over the course of an eventful day in South London �?? helping each other deal with their nightmare exes, and potentially restoring their faith in romance."",82,3.87";;;
"1001418,Amores Perros,2000,Love. Betrayal. Death.,""A fatalistic car crash in Mexico City sets off a chain of events in the lives of three persons: a young man aching to run off with his sister-in-law, a supermodel, and a homeless man. Their lives are catapulted into unforeseen circumstances instigated by the seemingly inconsequential destiny of a dog."",154,4.14";;;
"1001419,The Bourne Ultimatum,2007,Remember everything. Forgive nothing.,""Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him."",115,3.7";;;
"1001420,Close-Up,1990,,""This fiction-documentary hybrid uses a sensational real-life event�??the arrest of a young man on charges that he fraudulently impersonated the well-known filmmaker Mohsen Makhmalbaf�??as the basis for a stunning, multilayered investigation into movies, identity, artistic creation, and existence, in which the real people from the case play themselves."",98,4.41";;;
"1001421,The Karate Kid,2010,A Challenge He Never Imagined. A Teacher He Never Expected.,""12-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life."",140,2.91";;;
"1001422,Scent of a Woman,1992,Col. Frank Slade has a very special plan for the weekend!,""Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family."",156,3.85";;;
"1001423,The Autopsy of Jane Doe,2016,Every body has a secret.,""Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the beautiful young """"Jane Doe,"""" they discover increasingly bizarre clues that hold the key to her terrifying secrets."",86,3.2";;;
"1001424,Ambulance,2022,It was supposed to be a simple heist.,""Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million."",136,2.97";;;
1001425,Dark Shadows,2012,Every Family Has Its Demons,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,113,2.66;;;
"1001426,Zola,2020,Y'all wanna hear a story?,""A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club."",86,3.47";;;
"1001427,Primer,2004,What happens if it actually works?,""Friends and fledgling entrepreneurs invent a device in their garage which reduces the apparent mass of any object placed inside it, but they discover that it has some highly unexpected capabilities - ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next."",77,3.62";;;
"1001428,American Honey,2016,Nothing to lose.,""A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits."",163,3.77";;;
1001429,City Lights,1931,True Blind Love,City Lights is the first silent film that Charlie Chaplin directed after he established himself with sound accompanied films. The film is about a penniless man who falls in love with a flower girl.,87,4.34;;;
"1001430,First Blood,1982,This time he's fighting for his life.,""When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail."",93,3.8";;;
"1001431,Alvin and the Chipmunks,2007,The Original Entourage,""A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore."",92,2.49";;;
1001432,Bombshell,2019,Based on a Real Scandal,Bombshell is a revealing look inside the most powerful and controversial media empire of all time; and the explosive story of the women who brought down the infamous man who created it.,109,3.1;;
"1001433,The Two Popes,2019,,""Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church."",125,3.63";;;
"1001434,Lady and the Tramp,1955,She's from the leash and license set... he's footloose and collar free!,""Lady, a golden cocker spaniel, meets up with a mongrel dog who calls himself the Tramp. He is obviously from the wrong side of town, but happenings at Lady's home make her decide to travel with him for a while."",76,3.51";;;
"1001435,Life,2017,Be careful what you search for,""The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected."",104,3.0";;;
"1001436,Death Becomes Her,1992,In one small bottle... The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works... sometimes it doesn't.,""Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot."",104,3.61";;;
"1001437,Obi-Wan Kenobi,2022,""Between darkness and defeat, hope survives."",""During the reign of the Galactic Empire, former Jedi Master, Obi-Wan Kenobi, embarks on a crucial mission to confront allies turned enemies and face the wrath of the Empire."",280,3.12";;;
"1001438,Nymphomaniac: Vol. I,2013,Forget About Love,""A man named Seligman finds a fainted wounded woman in an alley and he brings her home. She tells him that her name is Joe and that she is nymphomaniac. Joe tells her life and sexual experiences with hundreds of men since she was a young teenager while Seligman tells about his hobbies, such as fly fishing, reading about Fibonacci numbers or listening to organ music."",118,3.47";;;
"1001439,Hancock,2008,Bad Behavior. Bad Attitude. Real Hero.,""Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?"",92,2.72";;;
"1001440,The Hangover Part III,2013,It all ends.,""This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off."",100,2.53";;;
1001441,Da 5 Bloods,2020,A War Never Ends,Four African American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War.,156,3.5;;;
"1001442,Big Trouble in Little China,1986,Adventure doesn't come any bigger!,""When trucker Jack Burton agreed to take his friend, Wang Chi, to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form."",99,3.72";;;
"1001443,Fast & Furious Presents: Hobbs & Shaw,2019,,""Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have swapped smacks and bad words. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, both join forces to defeat him. (A spin-off of �??The Fate of the Furious,�?� focusing on Johnson's Luke Hobbs and Statham's Deckard Shaw.)"",137,2.66";;;
1001444,The French Connection,1971,There are no rules and no holds barred when Popeye cuts loose!,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,104,4.0;;;
"1001445,Lemony Snicket's A Series of Unfortunate Events,2004,Mishaps. Misadventures. Mayhem. Oh Joy.,""Three wealthy children's parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune.  This movie is extremely alarming, an expression which here means """"a thrilling misadventure involving three ingenious orphans and a villainous actor named Count Olaf (Jim Carrey) who wants their enormous fortune.""""  It includes a suspicious fire, delicious pasta, Jim Carrey, poorly behaved looches, Billy Connolly, an incredibly deadly viper, Meryl Streep, and the voice of an imposter named Jude Law."",108,3.22";;;
"1001446,The Fate of the Furious,2017,Family no more,""When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before."",136,2.71";;;
"1001447,Moonstruck,1987,Life. Family. Love.,""No sooner does Italian-American widow Loretta accept a marriage proposal from her doltish boyfriend, Johnny, than she finds herself falling for his younger brother, Ronny. She tries to resist, but Ronny lost his hand in an accident he blames on his brother, and has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls deeper in love, she comes to learn that she's not the only one in her family with a secret romance."",102,3.76";;;
"1001448,Mars Attacks!,1996,Nice planet. We'll take it!,""'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  This star studded cast must play victim to the alien�??s fun and games in this comedy homage to science fiction films of the '50s and '60s."",106,3.21";;;
1001449,Inland Empire,2006,A woman in trouble,An actress's perception of reality becomes increasingly distorted as she finds herself falling for her co-star in a remake of an unfinished Polish production that was supposedly cursed.,180,3.85;;;
"1001450,Maze Runner: The Death Cure,2018,The end will be WCKD,""Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze."",143,3.03";;;
"1001451,A Separation,2011,""Ugly truth, sweet lies."",A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,123,4.36";;;
"1001452,Le Samoura��,1967,His only friend was his gun!,""After carrying out a flawlessly planned hit, Jef Costello, a contract killer with samurai instincts, finds himself caught between a persistent police investigator and a ruthless employer, and not even his armor of fedora and trench coat can protect him."",105,4.25";;;
"1001453,Bridge of Spies,2015,""In the shadow of war, one man showed the world what we stood for."",""During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court."",141,3.58";;;
"1001454,Young Frankenstein,1974,The scariest comedy of all time!,""A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind."",106,4.01";;;
"1001455,Chronicle,2012,What are you capable of?,""Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over."",84,3.49";;;
"1001456,Gummo,1997,Prepare to visit a town you'd never want to call home.,""Solomon and Tummler are two teenagers killing time in Xenia, Ohio, a small town that has never recovered from the tornado that ravaged the community in the 1970s."",89,3.64";;;
"1001457,Fast & Furious,2009,New Model. Original Parts.,""When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel."",107,2.81";;;
"1001458,The Impossible,2012,Nothing is more powerful than the human spirit.,""In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror."",113,3.57";;;
"1001459,All the President's Men,1976,The most devastating detective story of this century.,""In the run-up to the 1972 elections, Washington Post reporter Bob Woodward covers what seems to be a minor break-in at the Democratic Party National Headquarters. He is surprised to find top lawyers already on the defense case, and the discovery of names and addresses of Republican fund organizers on the accused further arouses his suspicions. After the editor of the Post runs with the story and assigns Woodward and Carl Bernstein to it, they find the trail leading higher and higher in the Republican Party�??and eventually into the White House itself."",138,4.15";;;
"1001460,Flushed Away,2006,Someone's Going Down,""London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey."",84,3.11";;;
"1001461,Thief,1981,""Tonight, his take home pay is $410,000... tax free."",""Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score."",123,4.08";;;
"1001462,Fallen Leaves,2023,,""The film tells the story of Ansa, a supermarket shelf-stocker on a zero-hour contract, later a recyclable plastic sorter, and Holappa, a sandblaster, an alcoholic, later an ex-alcoholic, whose paths have accidentally crossed and who, despite adversity and misunderstandings, try to build some kind of relationship on the harsher side of the welfare state."",81,3.82";;;
"1001463,High School Musical 3: Senior Year,2008,Get ready to celebrate!,""It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor �?? and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. Will their final show break them apart or bring them together for the greatest moment in Wildcat history?"",111,3.05";;;
"1001464,Surf's Up,2007,A Major Ocean Picture,""A young surfer enters his first contest, hoping a win will earn him respect. But an encounter with a laid-back local forces him to rethink his values."",85,3.5";;;
1001465,Election,1999,Reading. Writing. Revenge.,A high school teacher's personal life becomes complicated as he works with students during the school elections.,103,3.79;;;
"1001466,Only God Forgives,2013,Time to Meet The Devil,""Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Crystal to find and kill the individual responsible for his brother's recent death."",90,3.03";;;
"1001467,Yojimbo,1961,Better if all these men were dead. Think about it!,""A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men."",110,4.31";;;
"1001468,The Passion of Joan of Arc,1928,An Immortal Screen Classic that will live Forever!,""A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom."",82,4.43";;;
"1001469,Malcolm X,1992,""Scholar, convict, leader, disciple, hipster, father, hustler, minister, black man, every man."",""A tribute to the controversial black activist and leader of the struggle for black liberation. He hit bottom during his imprisonment in the '50s, he became a Black Muslim and then a leader in the Nation of Islam. His assassination in 1965 left a legacy of self-determination and racial pride."",202,4.2";;;
"1001470,Sully,2016,The Untold Story Behind the Miracle on the Hudson.,""On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career."",96,3.43";;;
"1001471,Jerry Maguire,1996,Everybody loved him... Everybody disappeared.,""Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player."",139,3.57";;;
"1001472,Stoker,2013,Innocence Ends.,""After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him."",99,3.6";;;
"1001473,Space Jam: A New Legacy,2021,Welcome to the Jam!,""When LeBron and his young son Dom are trapped in a digital space by a rogue A.I., LeBron must get them home safe by leading Bugs, Lola Bunny and the whole gang of notoriously undisciplined Looney Tunes to victory over the A.I.'s digitized champions on the court. It's Tunes versus Goons in the highest-stakes challenge of his life."",115,1.84";;;
"1001474,American Gangster,2007,There are two sides to the American dream,""Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Partly based on a true story."",157,3.81";;;
"1001475,Billy Elliot,2000,Inside every one of us is a special talent waiting to come out. The trick is finding it.,""Set against the background of the 1984 Miners' Strike, 11-year-old Billy Elliot stumbles out of the boxing ring and onto the ballet floor. He faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes."",110,4.0";;;
1001476,A History of Violence,2005,Tom Stall had the perfect life �?� until he became a hero.,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,96,3.77;;;
"1001477,Warm Bodies,2013,Cold body. Warm heart.,""After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world."",97,2.89";;;
"1001478,2046,2004,Are you still in the mood for love?,""Women enter and exit a science fiction author's life, over the course of a few years, after the author loses the woman he considers his one true love."",128,4.03";;;
"1001479,Babel,2006,If You Want to be Understood...Listen,""Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families."",143,3.66";;;
"1001480,The Fugitive,1993,A murdered wife. A one-armed man. An obsessed detective. The chase begins.,""Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Kimble leads the marshals through a series of intricate chases, he uncovers the secret behind his wife's death and struggles to expose the killer before he is recaptured, or killed."",131,3.89";;;
"1001481,Weathering with You,2019,A story about the secret of this world that only I and she know.,""High school student Hodaka leaves his home on an isolated island and moves to Tokyo, but he immediately becomes broke. He lives his days in isolation, but finally finds a job as a writer for a shady occult magazine. After he starts his job, the weather has been rainy day after day. In a corner of the crowded and busy city, Hodaka meets a young woman named Hina. Due to certain circumstances, Hina and her younger brother live together, but have a cheerful and sturdy life. Hina also has a certain power: the power to stop the rain and clear the sky."",112,3.64";;;
"1001482,Stuart Little,1999,The Little Family Just Got Bigger,""The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child."",84,2.8";;;
"1001483,Ingrid Goes West,2017,She'll follow you.,""Ingrid becomes obsessed with a social network star named Taylor Sloane who seemingly has a perfect life. But when Ingrid decides to drop everything and move west to be Taylor's friend, her behaviour turns unsettling and dangerous."",97,3.34";;;
"1001484,Drag Me to Hell,2009,""Christine Brown has a good job, a great boyfriend, and a bright future. But in three days, she's going to hell."",""After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell."",99,3.2";;;
"1001485,Dumbo,1941,The One...The Only...The FABULOUS...,""Dumbo is a baby elephant born with over-sized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy Timothy the Mouse,  the pint-sized pachyderm learns to surmount all obstacles."",64,3.38";;;
"1001486,Annette,2021,""As dangerous, as intense, as love."",""The story of Henry, a stand-up comedian with a fierce sense of humour and Ann, a singer of international renown. In the spotlight, they are the perfect couple, healthy, happy, and glamourous. The birth of their first child, Annette, a mysterious girl with an exceptional destiny, will change their lives."",140,3.37";;;
"1001487,Short Term 12,2013,Support them. Take care of them. But don't become their friend.,""Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding."",96,4.16";;;
"1001488,Night at the Museum: Battle of the Smithsonian,2009,When the lights go off the battle is on.,""Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible."",105,2.82";;;
"1001489,Dredd,2012,Judgement is coming,""In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn�??t as easy as it seems in this explosive adaptation of the hugely popular comic series."",95,3.6";;;
"1001490,Ice Age: Dawn of the Dinosaurs,2009,You Won't Believe Your Ice!,""Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors �?? the mighty dinosaurs."",94,3.05";;;
"1001491,Transformers: Dark of the Moon,2011,The invasion we always feared. An enemy we never expected.,""Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets."",154,2.51";;;
"1001492,The Age of Adaline,2015,Love is timeless.,""After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life."",112,3.22";;;
"1001493,The Croods,2013,Meet the first modern family.,""The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever."",98,3.01";;;
"1001494,Pierrot le Fou,1965,,""Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run."",110,4.04";;;
"1001495,Escape Room,2019,Find The Clues Or Die,""Six strangers find themselves in circumstances beyond their control, and must use their wits to survive."",100,2.8";;;
"1001496,Inside Man,2006,It looked like the perfect bank robbery. But you can�??t judge a crime by its cover.,""When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing."",129,3.68";;;
"1001497,My Life as a Zucchini,2016,SOMETIMES WE CRY BECAUSE WE'RE HAPPY.,""After his mother�??s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own."",66,4.15";;;
1001498,27 Dresses,2008,She's about to find the perfect fit.,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,111,3.09;;;
"1001499,Run Lola Run,1998,Every second of every day you're faced with a decision that can change your life.,""Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run."",81,3.82";;;
"1001500,Holes,2003,Some secrets are too big to keep hidden.,""Stanley's family is cursed with bad luck. Unfairly sentenced to months of detention at Camp Green Lake, he and his campmates are forced by the warden to dig holes in order to build character. What they don't know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp."",117,3.48";;;
1001501,Frankenstein,1931,The man who made a monster.,Dr Henry Frankenstein is obsessed with assembling a living being from parts of several exhumed corpses.,71,3.83;;;
"1001502,Trick 'r Treat,2007,""Poison, Drowning, Claw, Or Knife. So Many Ways To Take A Life."",Four interwoven stories that occur on Halloween: an everyday high school principal has a secret life as a serial killer"; a college virgin might have just met the one guy for her; a group of teenagers pull a mean prank; a bitter old recluse receives an uninvited guest.,82,3.46
"1001503,She's All That,1999,These two opposites attract... but EVERYONE'S trying to keep them apart!,""High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen."",95,2.85";;;
1001504,Meg 2: The Trench,2023,Back for seconds.,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,116,2.02;;;
"1001505,The Muppets,2011,They're closer than you think.,""When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day."",103,3.5";;;
"1001506,Amour,2012,,""Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested."",127,4.21";;;
1001507,The Woman in the Window,2021,She has nothing to prove but what's real.,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,102,2.36;;;
"1001508,Pieces of a Woman,2020,,""A heartbreaking home birth leaves a woman grappling with the profound emotional fallout, isolated from her partner and family by a chasm of grief."",127,3.5";;;
"1001509,Walk the Line,2005,Love is a burning thing.,""A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins."",136,3.82";;;
